id,object_name,object_id,start_time,end_time,duration,aspect_ratio
6quOC6McLZU,person,e3e6ff43,81.6,84.36,2.76,0.5443443869437962
6quOC6McLZU,person,bcd095a0,81.6,84.36,2.76,0.3044248694161931
UXR_bqyAy4E,flag,7b151f64,85.44,88.2,2.76,0.2189835421905443
_ZXJdYe4bpE,outerwear,15fb2775,121.8,124.56,2.76,0.4569573272490749
6quOC6McLZU,person,5b976ff5,33.12,35.88,2.76,0.4414253217460818
FiJTenAqt5M,coat,9a4b3447,81.24,84.0,2.76,1.322859528601274
6quOC6McLZU,person,bad8e59a,62.64,65.4,2.76,0.472725066183085
FiJTenAqt5M,person,c9409298,81.24,84.0,2.76,0.9240573747831174
6quOC6McLZU,person,a9ab9d6e,81.6,84.36,2.76,0.4189127387092687
6quOC6McLZU,clothing,204f6df4,81.6,84.36,2.76,0.389513259146858
QYgKCy64CV0,clothing,c44511f5,123.24,126.0,2.76,0.5201718438390447
6quOC6McLZU,person,6c3462cf,81.6,84.36,2.76,0.434572186232309
6quOC6McLZU,clothing,167b74f5,81.6,84.36,2.76,0.540679138096099
p59ZDdxszkk,flag,31cbfdbe,100.08,102.84,2.76,1.1861423752151503
UXR_bqyAy4E,pants,a5df8aa1,50.16,52.92,2.76,0.5387458467433641
6quOC6McLZU,clothing,b0f46478,81.6,84.36,2.76,0.578607180980755
QYgKCy64CV0,person,2509f5ab,65.88,68.64,2.76,0.8491333945735681
QYgKCy64CV0,hat,b6bf082f,105.0,107.76,2.76,1.1663054333054463
UXR_bqyAy4E,person,97c4af54,72.36,75.12,2.76,1.2217022438632197
jwqrVwh0ZpQ,person,77ff3618,24.84,27.6,2.76,0.660202086800165
jzsiDRP5gXc,top,be3b5b26,24.0,26.76,2.76,1.3906693249187196
_ZXJdYe4bpE,person,cf94e849,18.72,21.48,2.76,0.8961942949530137
6quOC6McLZU,person,885fb731,8.04,10.8,2.76,0.7661844870769468
6quOC6McLZU,hat,4174397f,8.04,10.8,2.76,1.0403015109698148
6quOC6McLZU,person,cc124fe5,7.56,10.32,2.76,0.7318452731017043
6quOC6McLZU,flag,237a92ec,0.0,2.76,2.76,1.2224997204030947
6quOC6McLZU,person,7051dc09,1.32,4.08,2.76,0.3758008411283057
QYgKCy64CV0,person,f92d89f9,5.76,8.52,2.76,0.2264427920110433
6quOC6McLZU,hat,9e4286b9,4.92,7.68,2.76,0.958334364408734
_ZXJdYe4bpE,person,fd2c3d2d,17.28,20.04,2.76,1.3554834248868142
_ZXJdYe4bpE,flag,3bfc2bb0,44.28,47.04,2.76,1.1480729482360446
6quOC6McLZU,person,3c48a53c,59.4,62.16,2.76,0.3307727516376438
6quOC6McLZU,furniture,4cf0a8fd,33.6,36.36,2.76,1.22948900855257
QYgKCy64CV0,flag,286907e2,28.8,31.56,2.76,0.8471343370534533
jzsiDRP5gXc,lighting,043d84c0,31.92,34.68,2.76,0.5252923217935102
UXR_bqyAy4E,pants,57fbfe07,47.4,50.16,2.76,0.3863632120522096
UXR_bqyAy4E,person,87c4cea1,316.44,319.2,2.76,0.6041319224996091
EJMaCyibnsM,flag,a958164d,555.12,557.88,2.76,0.4917642218393313
8AcQ8C9xa-A,coat,cb1998da,354.0,356.76,2.76,1.8360392056880663
5VPmpRR09ZU,person,504fb5c2,318.24,321.0,2.76,0.3140828166090765
EJMaCyibnsM,clothing,1c5b968d,371.16,373.92,2.76,1.7561927948796467
5VPmpRR09ZU,person,c10ac11d,302.04,304.8,2.76,0.4557498763104821
5VPmpRR09ZU,person,79e34ce5,397.44,400.2,2.76,0.9214882388543144
jwqrVwh0ZpQ,hat,102543cf,83.4,86.16,2.76,1.6673914153286915
EJMaCyibnsM,pants,200add7c,692.76,695.52,2.76,2.5395543147198514
jzsiDRP5gXc,person,4b483645,437.76,440.52,2.76,1.1306323712887671
8AcQ8C9xa-A,person,8e8e920f,225.72,228.48,2.76,0.8969092864643955
p59ZDdxszkk,flag,edaa4b77,290.88,293.64,2.76,0.6811674172089529
UXR_bqyAy4E,person,a0008cff,636.96,639.72,2.76,0.8981908223735807
UXR_bqyAy4E,person,2937d677,321.6,324.36,2.76,1.152571530891832
WlLChq8FUxY,person,73c6055f,137.88,140.64,2.76,0.4554987157538736
jzsiDRP5gXc,tie,2fe78a23,550.2,552.96,2.76,0.182112447766965
QYgKCy64CV0,clothing,fbaea3b7,145.08,147.84,2.76,3.9028058672286168
8AcQ8C9xa-A,glasses,2bda4439,236.28,239.04,2.76,2.889987989446832
8AcQ8C9xa-A,outerwear,b10b37b8,213.84,216.6,2.76,0.7347975495256883
p59ZDdxszkk,flag,37136387,407.04,409.8,2.76,0.7034445463874183
jzsiDRP5gXc,building,5368fd10,677.04,679.8,2.76,0.4533041166791821
QYgKCy64CV0,person,3faa6331,88.2,90.96,2.76,0.7945981680871913
EJMaCyibnsM,outerwear,264cd3cf,450.0,452.76,2.76,1.0906230758047604
5VPmpRR09ZU,person,f8eaa8b1,223.56,226.32,2.76,0.3418923185950096
5VPmpRR09ZU,person,6fd091b3,312.12,314.88,2.76,0.2952712208481962
UXR_bqyAy4E,pants,fd97bb06,525.96,528.72,2.76,1.267998631213013
UXR_bqyAy4E,flag,2580b121,246.84,249.6,2.76,0.3947519973673655
_ZXJdYe4bpE,furniture,e8e40eca,292.2,294.96,2.76,0.9934458578885176
jwqrVwh0ZpQ,person,e87f5852,136.44,139.2,2.76,1.08325956035093
EJMaCyibnsM,outerwear,29befde0,324.0,326.76,2.76,0.6416529342713315
8AcQ8C9xa-A,pants,a030145e,243.12,245.88,2.76,0.6680319042556693
EJMaCyibnsM,glasses,3fcb3bc5,785.88,788.64,2.76,2.737081937797564
6quOC6McLZU,table,8aafc084,64.2,66.96,2.76,0.9253848500740972
EJMaCyibnsM,clothing,da756a80,198.24,201.0,2.76,1.052295931876349
jzsiDRP5gXc,person,ff8324e1,558.0,560.76,2.76,0.6232327212239301
jzsiDRP5gXc,person,dbba0034,536.04,538.8,2.76,1.266035989772583
jzsiDRP5gXc,person,04129e82,347.76,350.52,2.76,0.3636889743830818
EJMaCyibnsM,outerwear,5c133d89,563.76,566.52,2.76,0.8263285393057707
EJMaCyibnsM,pants,7f5d94cf,264.24,267.0,2.76,1.3376782722741745
jwqrVwh0ZpQ,person,394ab93e,68.04,70.8,2.76,0.8863154921928097
5VPmpRR09ZU,couch,9a12e254,120.48,123.24,2.76,1.5580567931886664
EJMaCyibnsM,flag,e234061f,555.12,557.88,2.76,0.5153954828304207
8AcQ8C9xa-A,person,a4b7792b,153.72,156.48,2.76,0.9261450310512844
EJMaCyibnsM,furniture,ca334c22,675.48,678.24,2.76,0.9078036551700632
UXR_bqyAy4E,television,1ecdb89e,636.96,639.72,2.76,1.6990091161805945
UXR_bqyAy4E,person,967a6cb5,349.56,352.32,2.76,0.637902904559211
EJMaCyibnsM,scarf,5843e7e8,334.2,336.96,2.76,0.6307249581507246
8AcQ8C9xa-A,person,2628f931,236.28,239.04,2.76,1.197423427931618
8AcQ8C9xa-A,outerwear,2ae49775,236.28,239.04,2.76,1.973243535163111
jzsiDRP5gXc,top,685ce8dc,239.52,242.28,2.76,2.4344482442879967
p59ZDdxszkk,flag,2d554846,534.12,536.88,2.76,0.1572840757624917
5VPmpRR09ZU,door,11d31cfe,270.0,272.76,2.76,1.2120298500942546
5VPmpRR09ZU,person,b45ef74d,120.48,123.24,2.76,1.3661367531165711
jzsiDRP5gXc,outerwear,084cb327,554.4,557.16,2.76,0.7248712819117611
5VPmpRR09ZU,person,1bc344ce,198.96,201.72,2.76,0.8376470844034962
p59ZDdxszkk,flag,fe36d722,259.92,262.68,2.76,0.8705076029703244
5VPmpRR09ZU,person,06c730de,213.12,215.88,2.76,0.3862501803673779
8AcQ8C9xa-A,table,d7250cde,233.4,236.16,2.76,7.796793160479315
5VPmpRR09ZU,person,33031a96,234.36,237.12,2.76,1.032324872137587
UXR_bqyAy4E,person,03bf2946,377.64,380.4,2.76,0.6058932330618325
UXR_bqyAy4E,person,d9610db6,412.56,415.32,2.76,0.2153491148613744
EJMaCyibnsM,flag,39f9f3bd,371.16,373.92,2.76,0.4229867418737479
jzsiDRP5gXc,person,5ea70793,298.8,301.56,2.76,0.8768128347827991
p59ZDdxszkk,flag,c2e88ec9,238.68,241.44,2.76,0.4633187868896225
5VPmpRR09ZU,furniture,a0b541ea,237.24,240.0,2.76,2.87523223831731
5VPmpRR09ZU,furniture,a4457ddb,263.16,265.92,2.76,0.1686881712045149
5VPmpRR09ZU,person,1e66e5ba,376.2,378.96,2.76,0.3739145236655041
UXR_bqyAy4E,glasses,02089815,207.0,209.76,2.76,2.2236783111364637
EJMaCyibnsM,pants,64ddf668,264.24,267.0,2.76,1.0153522779398692
UXR_bqyAy4E,outerwear,77667594,636.96,639.72,2.76,1.0331090967644163
EJMaCyibnsM,chair,d5f86b03,417.6,420.36,2.76,0.6664020958469699
EJMaCyibnsM,flag,0dfbd852,198.0,200.76,2.76,1.5874886751063606
EJMaCyibnsM,clothing,02d2a454,169.08,171.84,2.76,0.4873494889327628
UXR_bqyAy4E,person,f109d873,173.16,175.92,2.76,0.4146420744287534
UXR_bqyAy4E,scarf,6336e285,403.2,405.96,2.76,3.020070140923758
jzsiDRP5gXc,bird,1f1a9c74,404.64,407.4,2.76,0.5449209749550604
UXR_bqyAy4E,person,2b4888c2,486.36,489.12,2.76,0.6159875497141684
5VPmpRR09ZU,hat,17ac6dd2,357.36,360.12,2.76,0.8757869127245832
CcauXrkQNak,furniture,31783d4d,137.738,140.44,2.703,0.4912721113017713
CcauXrkQNak,person,9b9a5ae3,125.726,128.428,2.703,0.3313633237967053
CcauXrkQNak,person,d072098a,59.259,61.962,2.703,0.3503149857553863
CcauXrkQNak,person,1c11a11c,26.426,29.129,2.703,0.7660267412858786
CcauXrkQNak,mirror,4f05bcf7,59.159,61.862,2.703,1.5281150775087695
CcauXrkQNak,pants,2488ffa3,112.913,115.615,2.703,0.7638032300315128
jzsiDRP5gXc,sculpture,e4cbdae7,592.68,595.32,2.64,1.103701208920909
EJMaCyibnsM,television,70b35ee8,541.8,544.44,2.64,1.3903683982048567
EJMaCyibnsM,footwear,a96c26eb,457.08,459.72,2.64,1.1635284594171904
jzsiDRP5gXc,person,34e298f5,282.96,285.6,2.64,1.4405642901603288
5VPmpRR09ZU,1d barcode,cac2ba42,349.08,351.72,2.64,2.273709753419693
EJMaCyibnsM,pants,8a2b812b,324.96,327.6,2.64,0.521302476693741
EJMaCyibnsM,clothing,f3f2cc50,371.4,374.04,2.64,0.5962815077790982
5VPmpRR09ZU,television,12282af6,506.28,508.92,2.64,1.6383086938857585
EJMaCyibnsM,person,3304bd85,371.4,374.04,2.64,0.5204997967043977
p59ZDdxszkk,flag,7f733c68,251.16,253.8,2.64,0.9835371275870388
WlLChq8FUxY,person,8d2dc540,143.04,145.68,2.64,0.4000337853341245
UXR_bqyAy4E,person,50cabcdb,187.92,190.56,2.64,0.781730923395686
5VPmpRR09ZU,table,4da78725,242.16,244.8,2.64,5.19508633003216
_ZXJdYe4bpE,tie,d65be62f,188.16,190.8,2.64,0.4504174303261778
5VPmpRR09ZU,flag,6438dea0,178.32,180.96,2.64,0.3706594572782906
jzsiDRP5gXc,person,b451544d,158.04,160.68,2.64,1.1445293288171468
EJMaCyibnsM,clothing,b02a0f1f,230.16,232.8,2.64,0.5701636693051846
UXR_bqyAy4E,person,a2917137,224.04,226.68,2.64,0.8712158224845512
UXR_bqyAy4E,person,e15c0c95,188.04,190.68,2.64,0.6990834885898729
p59ZDdxszkk,flag,2e6d8eab,251.64,254.28,2.64,0.7244253357927483
_ZXJdYe4bpE,person,1fc6ac8b,191.16,193.8,2.64,0.5116172077287047
WlLChq8FUxY,flag,9967ca1a,191.88,194.52,2.64,0.3805173677847404
_ZXJdYe4bpE,person,06b6b70e,243.72,246.36,2.64,0.8073295553849787
WlLChq8FUxY,person,314cd054,155.88,158.52,2.64,0.9403688277691388
_ZXJdYe4bpE,flag,2a39dfbe,45.0,47.64,2.64,1.2455925501640068
6quOC6McLZU,person,42df3474,81.72,84.36,2.64,0.3383920806543673
FiJTenAqt5M,table,7ecf375d,81.36,84.0,2.64,1.164079127286738
6quOC6McLZU,clothing,f5dc42a1,81.6,84.24,2.64,0.6593495641431364
QYgKCy64CV0,hat,02d09df2,105.0,107.64,2.64,2.598746695724812
6quOC6McLZU,outerwear,b914891b,81.72,84.36,2.64,0.7822139346245014
QYgKCy64CV0,hat,731f2861,103.08,105.72,2.64,1.0582520826571478
FiJTenAqt5M,person,dbe15627,81.36,84.0,2.64,0.6897588756983213
jwqrVwh0ZpQ,clothing,2dece2aa,79.2,81.84,2.64,0.7446074456903886
UXR_bqyAy4E,person,84f678ef,116.4,119.04,2.64,0.3945836614607525
jwqrVwh0ZpQ,flag,33b3508a,71.28,73.92,2.64,0.5024990568537888
8AcQ8C9xa-A,pants,e6c47280,103.56,106.2,2.64,0.5524723788909202
EJMaCyibnsM,person,01642afb,90.12,92.76,2.64,0.3838121509920992
6quOC6McLZU,person,3e415880,59.16,61.8,2.64,0.7394071185594725
UXR_bqyAy4E,flag,5e2409c0,71.88,74.52,2.64,0.6686108580047667
FiJTenAqt5M,outerwear,1896475a,81.36,84.0,2.64,0.7673027605525099
6quOC6McLZU,clothing,d8be8ac0,81.72,84.36,2.64,0.4286773150795159
EJMaCyibnsM,person,970f6322,40.68,43.32,2.64,0.821869523111056
6quOC6McLZU,clothing,c0acaf71,52.08,54.72,2.64,0.4909696138386552
6quOC6McLZU,hat,b1e9433e,81.72,84.36,2.64,1.4356991291274517
FiJTenAqt5M,person,0a60024d,81.36,84.0,2.64,0.4491291062476498
jzsiDRP5gXc,packaged goods,6ce0786e,95.04,97.68,2.64,0.7967018841531983
_ZXJdYe4bpE,hat,9cf7ea59,40.32,42.96,2.64,0.7927723889414376
jzsiDRP5gXc,glasses,f4e844a4,95.04,97.68,2.64,2.1061123336061813
jzsiDRP5gXc,person,abbd2059,24.12,26.76,2.64,1.2956636677207616
EJMaCyibnsM,outerwear,0a672ec0,40.68,43.32,2.64,1.0316770793875518
5VPmpRR09ZU,furniture,492291ad,120.6,123.24,2.64,0.8497188665113586
jzsiDRP5gXc,person,eb296ebc,95.04,97.68,2.64,0.5475758672753147
QYgKCy64CV0,person,8320d708,85.08,87.72,2.64,0.6753942026273567
UXR_bqyAy4E,pants,5e268160,49.68,52.32,2.64,0.7069079428811835
6quOC6McLZU,clothing,8c902979,81.72,84.36,2.64,0.3269271565471287
6quOC6McLZU,clothing,84ffc326,81.6,84.24,2.64,0.3451545372341245
_ZXJdYe4bpE,flag,34999c85,22.08,24.72,2.64,2.4139342393408145
5VPmpRR09ZU,clothing,6fb43ed8,120.6,123.24,2.64,0.6143842529836735
QYgKCy64CV0,person,b4451c37,123.36,126.0,2.64,0.745106989072211
_ZXJdYe4bpE,person,70a07660,17.16,19.8,2.64,1.06906558810149
_ZXJdYe4bpE,person,d28fcccb,22.08,24.72,2.64,0.5995059124700757
p59ZDdxszkk,dress,6c507f80,63.84,66.48,2.64,0.2645471823572894
jwqrVwh0ZpQ,clothing,01da72aa,29.64,32.28,2.64,0.711524697556978
jwqrVwh0ZpQ,wheel,8f5798d0,84.36,87.0,2.64,1.1236195562692188
p59ZDdxszkk,flag,6417acba,43.2,45.84,2.64,0.2615241305682271
5VPmpRR09ZU,display device,9b811a92,75.36,78.0,2.64,1.3821893819400937
WlLChq8FUxY,bottle,ca79ded3,67.56,70.2,2.64,0.3216645252875351
EJMaCyibnsM,hat,52e0bd9e,90.12,92.76,2.64,1.338492676346687
_ZXJdYe4bpE,outerwear,bb7158dc,17.28,19.92,2.64,1.4681451788636826
QYgKCy64CV0,hat,b31b98ba,93.12,95.76,2.64,0.4372717232745337
UXR_bqyAy4E,flag,dc309274,98.04,100.68,2.64,0.1880953229732284
UXR_bqyAy4E,hat,f877e4d2,67.8,70.44,2.64,0.8067070667820965
EJMaCyibnsM,flag,e544c746,11.52,14.16,2.64,0.4462226414496051
5VPmpRR09ZU,clothing,a43b244d,120.6,123.24,2.64,1.2978026544584218
_ZXJdYe4bpE,hat,92de0ed8,40.32,42.96,2.64,0.936977734033976
6quOC6McLZU,flag,f8e942e9,0.0,2.64,2.64,0.4049593673859445
6quOC6McLZU,person,53c56e26,1.44,4.08,2.64,1.5162866427120945
6quOC6McLZU,person,bd7f6de7,4.2,6.84,2.64,0.6660150242524898
jzsiDRP5gXc,sunglasses,27db1cc3,7.8,10.44,2.64,0.7077765164677187
jzsiDRP5gXc,glasses,9f837866,7.8,10.44,2.64,0.7418186393591182
EJMaCyibnsM,clothing,97b29c84,666.12,668.76,2.64,1.5818464314117189
EJMaCyibnsM,building,64618d7c,555.12,557.76,2.64,0.8606932455774415
EJMaCyibnsM,flag,b63dc11e,563.88,566.52,2.64,1.6601334208547691
EJMaCyibnsM,flag,c1f2663c,555.12,557.76,2.64,0.6070476735466961
p59ZDdxszkk,flag,48598455,502.92,505.56,2.64,0.4115261755955666
p59ZDdxszkk,flag,9b48ceca,329.64,332.28,2.64,0.6740088039904977
8AcQ8C9xa-A,person,04bcfc2e,374.04,376.68,2.64,0.3872449956994863
EJMaCyibnsM,picture frame,6575daf1,137.28,139.92,2.64,2.732140045891846
8AcQ8C9xa-A,person,5f7934c7,128.52,131.16,2.64,0.5058887277505754
EJMaCyibnsM,flag,0c8fd09d,666.12,668.76,2.64,0.3718282889496226
EJMaCyibnsM,person,ffcab654,666.12,668.76,2.64,1.1901275936920892
UXR_bqyAy4E,person,3d408277,324.6,327.24,2.64,0.4815111887910024
jwqrVwh0ZpQ,clothing,bc626f56,129.36,132.0,2.64,1.0825497930930883
5VPmpRR09ZU,furniture,da940598,267.24,269.88,2.64,1.606098017053274
5VPmpRR09ZU,hat,018321ae,357.36,360.0,2.64,1.1940225121525336
UXR_bqyAy4E,bag,6002208e,379.44,382.08,2.64,0.6334783555697545
_ZXJdYe4bpE,person,09b88289,243.84,246.48,2.64,0.5277729466492187
5VPmpRR09ZU,outerwear,6832d40e,213.0,215.64,2.64,0.7259922500532006
UXR_bqyAy4E,car,5491ed47,379.44,382.08,2.64,0.8440758809557615
8AcQ8C9xa-A,flag,c973c123,169.8,172.44,2.64,0.3061180476789033
5VPmpRR09ZU,person,4d09e770,178.56,181.2,2.64,0.6219573441979158
UXR_bqyAy4E,bag,c874e678,522.36,525.0,2.64,1.5515572590861046
5VPmpRR09ZU,person,91fcae4d,389.16,391.8,2.64,0.3737394016630443
5VPmpRR09ZU,person,c3cc0995,488.64,491.28,2.64,0.5780971006757777
jzsiDRP5gXc,outerwear,5c32682f,486.48,489.12,2.64,2.6586610697900697
p59ZDdxszkk,flag,29de35e0,429.24,431.88,2.64,1.333704484060336
p59ZDdxszkk,person,5a4daa05,184.08,186.72,2.64,0.6132677826251598
8AcQ8C9xa-A,person,e8e83775,127.56,130.2,2.64,0.7055001656811261
p59ZDdxszkk,flag,d89e32f2,219.12,221.76,2.64,0.4640585604761317
p59ZDdxszkk,person,c68c3f98,184.08,186.72,2.64,0.3176581624775137
5VPmpRR09ZU,person,f5dc83eb,199.08,201.72,2.64,1.574215643267274
5VPmpRR09ZU,person,8dbc3b00,467.88,470.52,2.64,1.1467235142236123
5VPmpRR09ZU,hat,63352aac,373.8,376.44,2.64,1.4020996525323068
5VPmpRR09ZU,person,7c14be53,178.56,181.2,2.64,0.6014411028546307
jzsiDRP5gXc,flag,6f6e967d,680.16,682.8,2.64,1.092390015200966
jzsiDRP5gXc,flag,59da1ac8,680.16,682.8,2.64,0.9138230474380412
WlLChq8FUxY,lighting,085df084,183.96,186.6,2.64,0.7704959202053668
8AcQ8C9xa-A,person,d7a29c4d,128.52,131.16,2.64,0.3391921304472985
8AcQ8C9xa-A,clothing,12bb9cba,264.48,267.12,2.64,4.585289113793114
EJMaCyibnsM,curtain,b32d2a7f,666.12,668.76,2.64,0.3267014981025404
EJMaCyibnsM,helmet,6ba6ff54,561.0,563.64,2.64,1.5723657272346492
CcauXrkQNak,person,8a663db8,171.371,173.974,2.603,0.7571515768214669
CcauXrkQNak,top,1714fabd,81.381,83.984,2.603,0.9829812654657668
CcauXrkQNak,pants,3e71a439,113.313,115.916,2.603,0.8887320194875106
CcauXrkQNak,person,a9abf80d,28.929,31.532,2.603,0.4737093392672519
CcauXrkQNak,person,e7048cc1,145.045,147.648,2.603,0.5220344314705847
CcauXrkQNak,person,fbb207b8,140.841,143.443,2.603,0.2982171787049307
CcauXrkQNak,hat,1e606f26,156.256,158.859,2.603,1.2722634429125548
5VPmpRR09ZU,clothing,4c1ab3da,377.4,379.92,2.52,1.2370776051518504
EJMaCyibnsM,person,06c7e6a5,322.2,324.72,2.52,0.3319532905671389
jzsiDRP5gXc,wheel,29240116,334.08,336.6,2.52,0.6484632592308283
jzsiDRP5gXc,pants,466facc5,336.96,339.48,2.52,0.912334899554182
jzsiDRP5gXc,top,3afc4154,336.96,339.48,2.52,0.7318372114560721
jzsiDRP5gXc,table top,e3a78d92,476.4,478.92,2.52,6.767011395933828
jzsiDRP5gXc,person,ba26eaad,336.96,339.48,2.52,0.4423359212342619
5VPmpRR09ZU,clothing,8d59d570,386.64,389.16,2.52,0.5015474214521336
p59ZDdxszkk,person,eb7cb870,448.2,450.72,2.52,0.6935684357366275
EJMaCyibnsM,person,87ac73c5,371.52,374.04,2.52,0.2718792013654734
EJMaCyibnsM,person,d138141f,292.08,294.6,2.52,0.6983199974762768
jzsiDRP5gXc,bicycle,4b36cb2c,333.84,336.36,2.52,1.0134997959769902
EJMaCyibnsM,clothing,9a3561fb,371.52,374.04,2.52,0.5513824824272601
EJMaCyibnsM,person,63944aa8,150.48,153.0,2.52,0.5694709368052017
jzsiDRP5gXc,necklace,2862c8ed,158.16,160.68,2.52,1.1812892477402055
UXR_bqyAy4E,person,e41bd965,66.24,68.76,2.52,0.7066783885146194
QYgKCy64CV0,person,08238aaf,142.32,144.84,2.52,0.9592279070434973
8AcQ8C9xa-A,hat,856754ad,242.76,245.28,2.52,0.5191320962951242
EJMaCyibnsM,flag,85914f1c,232.32,234.84,2.52,0.642970676558549
EJMaCyibnsM,person,298acde2,232.2,234.72,2.52,1.101862569510963
UXR_bqyAy4E,person,44ac2b9b,188.04,190.56,2.52,1.040065880002354
EJMaCyibnsM,person,19d77eae,150.48,153.0,2.52,0.5300385473218509
8AcQ8C9xa-A,clothing,0904da90,202.2,204.72,2.52,0.568920074586979
p59ZDdxszkk,flag,50441dc2,221.04,223.56,2.52,0.5803480502927507
EJMaCyibnsM,clothing,1b408d71,150.48,153.0,2.52,0.6619530184620048
EJMaCyibnsM,clothing,bc4576a5,150.48,153.0,2.52,0.6995583630966844
WlLChq8FUxY,glasses,99689c30,69.6,72.12,2.52,1.5636756512954446
QYgKCy64CV0,person,0643924a,92.52,95.04,2.52,0.770734801282716
EJMaCyibnsM,person,5eaabd89,150.48,153.0,2.52,0.6282588995197458
EJMaCyibnsM,clothing,bc05307b,231.84,234.36,2.52,1.0396297066422795
8AcQ8C9xa-A,pants,0b5838e6,204.84,207.36,2.52,1.5797865001744076
EJMaCyibnsM,person,97f864a2,150.48,153.0,2.52,0.4015898230593703
QYgKCy64CV0,person,637a5d9d,170.16,172.68,2.52,0.643508688943244
8AcQ8C9xa-A,clothing,950ca6ea,128.64,131.16,2.52,1.0374135827999966
QYgKCy64CV0,hat,543c1a47,100.32,102.84,2.52,1.651968807618041
QYgKCy64CV0,helmet,7b020a23,105.24,107.76,2.52,1.6873117572969751
UXR_bqyAy4E,person,4d96c875,72.96,75.48,2.52,0.9660252943021794
EJMaCyibnsM,person,049293c2,150.48,153.0,2.52,0.3694542448275869
EJMaCyibnsM,top,e2064304,99.24,101.76,2.52,0.3986595138601432
jzsiDRP5gXc,flag,aed6eda1,158.16,160.68,2.52,1.0842241262263907
5VPmpRR09ZU,person,1879ccd4,201.84,204.36,2.52,0.651320460729517
UXR_bqyAy4E,outerwear,fec18977,159.72,162.24,2.52,3.296115146379495
_ZXJdYe4bpE,outerwear,728398f8,244.2,246.72,2.52,0.5821310355602121
EJMaCyibnsM,person,32f7fedc,150.48,153.0,2.52,1.180228553230938
_ZXJdYe4bpE,person,59e47415,243.6,246.12,2.52,0.3811283041687801
UXR_bqyAy4E,clothing,14fba333,188.16,190.68,2.52,1.0935565112109904
EJMaCyibnsM,person,acb904e1,150.48,153.0,2.52,0.4252089780347441
_ZXJdYe4bpE,outerwear,1e06a7a0,191.28,193.8,2.52,0.8416851694485916
5VPmpRR09ZU,flag,7f0165fa,181.32,183.84,2.52,0.8329765206368275
8AcQ8C9xa-A,flag,af60dc42,128.64,131.16,2.52,0.5845963978366018
5VPmpRR09ZU,hat,31eb9054,155.28,157.8,2.52,1.1895961655680982
EJMaCyibnsM,person,d12ea19a,191.28,193.8,2.52,0.4612063210079766
EJMaCyibnsM,outerwear,42d4f468,150.48,153.0,2.52,1.8050148814897315
EJMaCyibnsM,person,15468ceb,150.48,153.0,2.52,1.0127805474724878
EJMaCyibnsM,person,1cec7d3b,150.48,153.0,2.52,0.4975601438168892
5VPmpRR09ZU,building,4da58f6a,181.44,183.96,2.52,1.6400524527774225
EJMaCyibnsM,furniture,b61d5a6c,150.48,153.0,2.52,3.694960839669076
QYgKCy64CV0,person,3490170b,122.88,125.4,2.52,0.8872317339462593
EJMaCyibnsM,person,bb5450f3,150.48,153.0,2.52,0.3333072577270383
EJMaCyibnsM,person,4484d541,150.48,153.0,2.52,0.5624669887875365
5VPmpRR09ZU,person,ed08421d,201.84,204.36,2.52,1.3922238193282046
jzsiDRP5gXc,packaged goods,5dc688e9,239.76,242.28,2.52,0.1609283024705996
EJMaCyibnsM,person,02e98407,150.48,153.0,2.52,0.4635294505343333
EJMaCyibnsM,clothing,79f86b6e,206.16,208.68,2.52,0.42312330903541
EJMaCyibnsM,flag,c6d95987,196.92,199.44,2.52,0.3714174623792221
5VPmpRR09ZU,person,2ff8d7d1,92.16,94.68,2.52,0.661843950257395
EJMaCyibnsM,furniture,7eac5180,150.48,153.0,2.52,2.775904172519453
5VPmpRR09ZU,person,852b4e79,215.16,217.68,2.52,0.5061587359289287
jzsiDRP5gXc,person,ab52c74d,158.16,160.68,2.52,0.7294526065973661
EJMaCyibnsM,clothing,bf4ebcbf,150.48,153.0,2.52,0.5752708588832864
jzsiDRP5gXc,person,dcda2e9b,158.16,160.68,2.52,0.5983033634552263
_ZXJdYe4bpE,hat,5270c984,184.32,186.84,2.52,1.2667543616971295
jzsiDRP5gXc,packaged goods,6bacf7ac,250.2,252.72,2.52,1.9123688838426052
jwqrVwh0ZpQ,person,fbdb47be,32.4,34.92,2.52,0.5163125341616476
jwqrVwh0ZpQ,person,f94f14bf,32.4,34.92,2.52,1.0202061764443386
6quOC6McLZU,person,01653cd3,36.48,39.0,2.52,1.0268431162267493
6quOC6McLZU,flag,327dd943,36.48,39.0,2.52,0.9205361952659258
jwqrVwh0ZpQ,person,f0308c83,32.4,34.92,2.52,0.5725127617904245
_ZXJdYe4bpE,hat,998c020f,40.44,42.96,2.52,1.5612744992103254
jwqrVwh0ZpQ,person,48ccb0bd,32.4,34.92,2.52,0.9610197604288307
QYgKCy64CV0,person,f762171c,43.44,45.96,2.52,1.2222120492094857
_ZXJdYe4bpE,hat,7e792321,40.44,42.96,2.52,0.820751956856227
jwqrVwh0ZpQ,person,116e8e60,32.4,34.92,2.52,1.0204447181017913
jwqrVwh0ZpQ,person,5238b79a,32.4,34.92,2.52,0.6908319805055074
jwqrVwh0ZpQ,person,1374e3dc,32.4,34.92,2.52,0.8004058911765042
jzsiDRP5gXc,necklace,f1febd08,24.24,26.76,2.52,0.6466864212371741
